Rate_code_id,RatecodeID,RatecodeType
1365,1,Standard rate
1366,1,Standard rate
1367,1,Standard rate
1368,1,Standard rate
1369,1,Standard rate
1370,1,Standard rate
1371,1,Standard rate
1372,1,Standard rate
1373,1,Standard rate
1374,1,Standard rate
1375,1,Standard rate
1376,1,Standard rate
1377,1,Standard rate
1378,1,Standard rate
1379,1,Standard rate
1380,1,Standard rate
1381,1,Standard rate
1382,1,Standard rate
1383,1,Standard rate
1384,1,Standard rate
1385,1,Standard rate
1386,1,Standard rate
1387,1,Standard rate
1388,1,Standard rate
1389,1,Standard rate
1390,1,Standard rate
1391,1,Standard rate
1392,1,Standard rate
1393,1,Standard rate
1394,1,Standard rate
1395,1,Standard rate
1396,1,Standard rate
1397,1,Standard rate
1398,1,Standard rate
1399,1,Standard rate
1400,1,Standard rate
1401,1,Standard rate
1402,1,Standard rate
1403,1,Standard rate
1404,1,Standard rate
1405,1,Standard rate
1406,1,Standard rate
1407,1,Standard rate
1408,1,Standard rate
1409,1,Standard rate
1410,1,Standard rate
1411,1,Standard rate
1412,1,Standard rate
1413,1,Standard rate
1414,1,Standard rate
1415,1,Standard rate
1416,1,Standard rate
1417,1,Standard rate
1418,1,Standard rate
1419,1,Standard rate
1420,1,Standard rate
1421,1,Standard rate
1422,1,Standard rate
1423,1,Standard rate
1424,1,Standard rate
1425,1,Standard rate
1426,1,Standard rate
1427,1,Standard rate
1428,1,Standard rate
1429,1,Standard rate
1430,1,Standard rate
1431,1,Standard rate
1432,1,Standard rate
1433,1,Standard rate
1434,1,Standard rate
1435,1,Standard rate
1436,1,Standard rate
1437,1,Standard rate
1438,1,Standard rate
1439,1,Standard rate
1440,1,Standard rate
1441,1,Standard rate
1442,1,Standard rate
1443,1,Standard rate
1444,1,Standard rate
1445,1,Standard rate
1446,1,Standard rate
1447,1,Standard rate
1448,1,Standard rate
1449,1,Standard rate
1450,1,Standard rate
1451,1,Standard rate
1452,1,Standard rate
1453,1,Standard rate
1454,1,Standard rate
1455,1,Standard rate
1456,1,Standard rate
1457,1,Standard rate
1458,1,Standard rate
1459,1,Standard rate
1460,1,Standard rate
1461,1,Standard rate
1462,1,Standard rate
1463,1,Standard rate
1464,1,Standard rate
1465,1,Standard rate
1466,1,Standard rate
1467,1,Standard rate
1468,1,Standard rate
1469,1,Standard rate
1470,1,Standard rate
1471,1,Standard rate
1472,1,Standard rate
1473,1,Standard rate
1474,1,Standard rate
1475,1,Standard rate
1476,1,Standard rate
1477,1,Standard rate
1478,1,Standard rate
1479,1,Standard rate
1480,1,Standard rate
1481,1,Standard rate
1482,1,Standard rate
1483,1,Standard rate
1484,1,Standard rate
1485,1,Standard rate
1486,1,Standard rate
1487,1,Standard rate
1488,1,Standard rate
1489,1,Standard rate
1490,1,Standard rate
1491,1,Standard rate
1492,1,Standard rate
1493,1,Standard rate
1494,1,Standard rate
1495,1,Standard rate
1496,1,Standard rate
1497,1,Standard rate
1498,1,Standard rate
1499,1,Standard rate
1500,1,Standard rate
1501,1,Standard rate
1502,1,Standard rate
1503,1,Standard rate
1504,1,Standard rate
1505,1,Standard rate
1506,1,Standard rate
1507,4,Nassau or Westchester
1508,1,Standard rate
1509,1,Standard rate
1510,1,Standard rate
1511,1,Standard rate
1512,1,Standard rate
1513,1,Standard rate
1514,2,JFK
1515,1,Standard rate
1516,1,Standard rate
1517,1,Standard rate
1518,1,Standard rate
1519,1,Standard rate
1520,1,Standard rate
1521,1,Standard rate
1522,1,Standard rate
1523,1,Standard rate
1524,1,Standard rate
1525,1,Standard rate
1526,1,Standard rate
1527,1,Standard rate
1528,1,Standard rate
1529,1,Standard rate
1530,1,Standard rate
1531,1,Standard rate
1532,1,Standard rate
1533,1,Standard rate
1534,1,Standard rate
1535,1,Standard rate
1536,1,Standard rate
1537,1,Standard rate
1538,1,Standard rate
1539,1,Standard rate
1540,1,Standard rate
1541,1,Standard rate
1542,1,Standard rate
1543,1,Standard rate
1544,1,Standard rate
1545,1,Standard rate
1546,1,Standard rate
1547,1,Standard rate
1548,1,Standard rate
1549,1,Standard rate
1550,1,Standard rate
1551,1,Standard rate
1552,1,Standard rate
1553,1,Standard rate
1554,1,Standard rate
1555,1,Standard rate
1556,1,Standard rate
1557,1,Standard rate
1558,1,Standard rate
1559,1,Standard rate
1560,1,Standard rate
1561,1,Standard rate
1562,1,Standard rate
1563,1,Standard rate
1564,1,Standard rate
1565,1,Standard rate
1566,1,Standard rate
1567,1,Standard rate
1568,1,Standard rate
1569,1,Standard rate
1570,1,Standard rate
1571,1,Standard rate
1572,1,Standard rate
1573,1,Standard rate
1574,1,Standard rate
1575,1,Standard rate
1576,1,Standard rate
1577,1,Standard rate
1578,1,Standard rate
1579,1,Standard rate
1580,1,Standard rate
1581,1,Standard rate
1582,1,Standard rate
1583,1,Standard rate
1584,1,Standard rate
1585,1,Standard rate
1586,1,Standard rate
1587,1,Standard rate
1588,1,Standard rate
1589,1,Standard rate
1590,1,Standard rate
1591,1,Standard rate
1592,1,Standard rate
1593,1,Standard rate
1594,1,Standard rate
1595,1,Standard rate
1596,1,Standard rate
1597,1,Standard rate
1598,1,Standard rate
1599,1,Standard rate
1600,1,Standard rate
1601,1,Standard rate
1602,1,Standard rate
1603,1,Standard rate
1604,1,Standard rate
1605,1,Standard rate
1606,1,Standard rate
1607,1,Standard rate
1608,1,Standard rate
1609,1,Standard rate
1610,1,Standard rate
1611,1,Standard rate
1612,1,Standard rate
1613,1,Standard rate
1614,1,Standard rate
1615,1,Standard rate
1616,1,Standard rate
1617,1,Standard rate
1618,1,Standard rate
1619,1,Standard rate
1620,1,Standard rate
1621,1,Standard rate
1622,1,Standard rate
1623,1,Standard rate
1624,1,Standard rate
1625,1,Standard rate
1626,1,Standard rate
1627,1,Standard rate
1628,1,Standard rate
1629,1,Standard rate
1630,1,Standard rate
1631,1,Standard rate
1632,1,Standard rate
1633,1,Standard rate
1634,1,Standard rate
1635,1,Standard rate
1636,1,Standard rate
1637,1,Standard rate
1638,1,Standard rate
1639,1,Standard rate
1640,1,Standard rate
1641,1,Standard rate
1642,1,Standard rate
1643,1,Standard rate
1644,1,Standard rate
1645,1,Standard rate
1646,1,Standard rate
1647,1,Standard rate
1648,1,Standard rate
1649,1,Standard rate
1650,1,Standard rate
1651,1,Standard rate
1652,2,JFK
1653,1,Standard rate
1654,1,Standard rate
1655,1,Standard rate
1656,1,Standard rate
1657,1,Standard rate
1658,1,Standard rate
1659,1,Standard rate
1660,1,Standard rate
1661,1,Standard rate
1662,1,Standard rate
1663,1,Standard rate
1664,1,Standard rate
1665,1,Standard rate
1666,1,Standard rate
1667,1,Standard rate
1668,1,Standard rate
1669,1,Standard rate
1670,1,Standard rate
1671,1,Standard rate
1672,1,Standard rate
1673,1,Standard rate
1674,1,Standard rate
1675,2,JFK
1676,1,Standard rate
1677,1,Standard rate
1678,1,Standard rate
1679,1,Standard rate
1680,1,Standard rate
1681,1,Standard rate
1682,1,Standard rate
1683,1,Standard rate
1684,1,Standard rate
1685,1,Standard rate
1686,1,Standard rate
1687,1,Standard rate
1688,1,Standard rate
1689,1,Standard rate
1690,1,Standard rate
1691,1,Standard rate
1692,1,Standard rate
1693,1,Standard rate
1694,1,Standard rate
1695,1,Standard rate
1696,1,Standard rate
1697,1,Standard rate
1698,1,Standard rate
1699,1,Standard rate
1700,1,Standard rate
1701,1,Standard rate
1702,1,Standard rate
1703,1,Standard rate
1704,1,Standard rate
1705,1,Standard rate
1706,1,Standard rate
1707,1,Standard rate
1708,1,Standard rate
1709,1,Standard rate
1710,1,Standard rate
1711,1,Standard rate
1712,1,Standard rate
1713,1,Standard rate
1714,1,Standard rate
1715,1,Standard rate
1716,1,Standard rate
1717,1,Standard rate
1718,1,Standard rate
1719,1,Standard rate
1720,1,Standard rate
1721,1,Standard rate
1722,1,Standard rate
1723,1,Standard rate
1724,1,Standard rate
1725,1,Standard rate
1726,1,Standard rate
1727,1,Standard rate
1728,1,Standard rate
1729,1,Standard rate
1730,1,Standard rate
1731,1,Standard rate
1732,1,Standard rate
1733,1,Standard rate
1734,1,Standard rate
1735,1,Standard rate
1736,1,Standard rate
1737,1,Standard rate
1738,1,Standard rate
1739,1,Standard rate
1740,1,Standard rate
1741,1,Standard rate
1742,1,Standard rate
1743,1,Standard rate
1744,1,Standard rate
1745,2,JFK
1746,1,Standard rate
1747,1,Standard rate
1748,1,Standard rate
1749,1,Standard rate
1750,1,Standard rate
1751,1,Standard rate
1752,1,Standard rate
1753,1,Standard rate
1754,1,Standard rate
1755,1,Standard rate
1756,1,Standard rate
1757,1,Standard rate
1758,1,Standard rate
1759,1,Standard rate
1760,1,Standard rate
1761,1,Standard rate
1762,1,Standard rate
1763,1,Standard rate
1764,1,Standard rate
1765,1,Standard rate
1766,1,Standard rate
1767,1,Standard rate
1768,1,Standard rate
1769,1,Standard rate
1770,1,Standard rate
1771,1,Standard rate
1772,1,Standard rate
1773,1,Standard rate
1774,1,Standard rate
1775,1,Standard rate
1776,1,Standard rate
1777,1,Standard rate
1778,1,Standard rate
1779,1,Standard rate
1780,1,Standard rate
1781,1,Standard rate
1782,1,Standard rate
1783,1,Standard rate
1784,1,Standard rate
1785,1,Standard rate
1786,1,Standard rate
1787,1,Standard rate
1788,1,Standard rate
1789,1,Standard rate
1790,1,Standard rate
1791,1,Standard rate
1792,1,Standard rate
1793,1,Standard rate
1794,1,Standard rate
1795,1,Standard rate
1796,1,Standard rate
1797,1,Standard rate
1798,1,Standard rate
1799,1,Standard rate
1800,1,Standard rate
1801,1,Standard rate
1802,1,Standard rate
1803,1,Standard rate
1804,1,Standard rate
1805,1,Standard rate
1806,1,Standard rate
1807,1,Standard rate
1808,1,Standard rate
1809,1,Standard rate
1810,1,Standard rate
1811,1,Standard rate
1812,1,Standard rate
1813,1,Standard rate
1814,1,Standard rate
1815,1,Standard rate
1816,1,Standard rate
1817,1,Standard rate
1818,1,Standard rate
1819,1,Standard rate
1820,1,Standard rate
1821,1,Standard rate
1822,1,Standard rate
1823,1,Standard rate
1824,1,Standard rate
1825,1,Standard rate
1826,1,Standard rate
1827,1,Standard rate
1828,1,Standard rate
1829,1,Standard rate
1830,1,Standard rate
1831,1,Standard rate
1832,1,Standard rate
1833,1,Standard rate
1834,1,Standard rate
1835,1,Standard rate
1836,1,Standard rate
1837,1,Standard rate
1838,1,Standard rate
1839,1,Standard rate
1840,1,Standard rate
1841,1,Standard rate
1842,1,Standard rate
1843,1,Standard rate
1844,1,Standard rate
1845,1,Standard rate
1846,1,Standard rate
1847,1,Standard rate
1848,1,Standard rate
1849,1,Standard rate
1850,1,Standard rate
1851,1,Standard rate
1852,1,Standard rate
1853,1,Standard rate
1854,1,Standard rate
1855,1,Standard rate
1856,1,Standard rate
1857,1,Standard rate
1858,1,Standard rate
1859,1,Standard rate
1860,1,Standard rate
1861,1,Standard rate
1862,1,Standard rate
1863,1,Standard rate
1864,1,Standard rate
1865,1,Standard rate
1866,1,Standard rate
1867,1,Standard rate
1868,1,Standard rate
1869,1,Standard rate
1870,1,Standard rate
1871,1,Standard rate
1872,1,Standard rate
1873,1,Standard rate
1874,1,Standard rate
1875,1,Standard rate
1876,1,Standard rate
1877,1,Standard rate
1878,1,Standard rate
1879,1,Standard rate
1880,1,Standard rate
1881,1,Standard rate
1882,1,Standard rate
1883,1,Standard rate
1884,1,Standard rate
1885,1,Standard rate
1886,1,Standard rate
1887,1,Standard rate
1888,1,Standard rate
1889,1,Standard rate
1890,1,Standard rate
1891,1,Standard rate
1892,1,Standard rate
1893,1,Standard rate
1894,1,Standard rate
1895,1,Standard rate
1896,1,Standard rate
1897,1,Standard rate
1898,1,Standard rate
1899,1,Standard rate
1900,1,Standard rate
1901,1,Standard rate
1902,1,Standard rate
1903,1,Standard rate
1904,1,Standard rate
1905,1,Standard rate
1906,1,Standard rate
1907,1,Standard rate
1908,1,Standard rate
1909,1,Standard rate
1910,1,Standard rate
1911,1,Standard rate
1912,1,Standard rate
1913,1,Standard rate
1914,1,Standard rate
1915,1,Standard rate
1916,1,Standard rate
1917,1,Standard rate
1918,1,Standard rate
1919,1,Standard rate
1920,1,Standard rate
1921,1,Standard rate
1922,1,Standard rate
1923,1,Standard rate
1924,1,Standard rate
1925,1,Standard rate
1926,2,JFK
1927,1,Standard rate
1928,1,Standard rate
1929,1,Standard rate
1930,1,Standard rate
1931,1,Standard rate
1932,1,Standard rate
1933,1,Standard rate
1934,1,Standard rate
1935,1,Standard rate
1936,1,Standard rate
1937,1,Standard rate
1938,1,Standard rate
1939,1,Standard rate
1940,1,Standard rate
1941,1,Standard rate
1942,1,Standard rate
1943,1,Standard rate
1944,1,Standard rate
1945,1,Standard rate
1946,1,Standard rate
1947,1,Standard rate
1948,1,Standard rate
1949,1,Standard rate
1950,1,Standard rate
1951,1,Standard rate
1952,1,Standard rate
1953,1,Standard rate
1954,1,Standard rate
1955,1,Standard rate
1956,1,Standard rate
1957,1,Standard rate
1958,1,Standard rate
1959,1,Standard rate
1960,1,Standard rate
1961,1,Standard rate
1962,1,Standard rate
1963,2,JFK
1964,1,Standard rate
1965,1,Standard rate
1966,1,Standard rate
1967,1,Standard rate
1968,1,Standard rate
1969,1,Standard rate
1970,1,Standard rate
1971,1,Standard rate
1972,1,Standard rate
1973,1,Standard rate
1974,1,Standard rate
1975,1,Standard rate
1976,1,Standard rate
1977,1,Standard rate
1978,1,Standard rate
1979,1,Standard rate
1980,1,Standard rate
1981,1,Standard rate
1982,1,Standard rate
1983,1,Standard rate
1984,1,Standard rate
1985,1,Standard rate
1986,1,Standard rate
1987,1,Standard rate
1988,1,Standard rate
1989,1,Standard rate
1990,1,Standard rate
1991,1,Standard rate
1992,1,Standard rate
1993,1,Standard rate
1994,1,Standard rate
1995,1,Standard rate
1996,1,Standard rate
1997,1,Standard rate
1998,1,Standard rate
1999,1,Standard rate
2000,1,Standard rate
2001,1,Standard rate
2002,1,Standard rate
2003,1,Standard rate
2004,1,Standard rate
2005,1,Standard rate
2006,1,Standard rate
2007,1,Standard rate
2008,1,Standard rate
2009,1,Standard rate
2010,1,Standard rate
2011,1,Standard rate
2012,1,Standard rate
2013,1,Standard rate
2014,1,Standard rate
2015,1,Standard rate
2016,1,Standard rate
2017,1,Standard rate
2018,1,Standard rate
2019,1,Standard rate
2020,1,Standard rate
2021,1,Standard rate
2022,1,Standard rate
2023,1,Standard rate
2024,1,Standard rate
2025,1,Standard rate
2026,1,Standard rate
2027,1,Standard rate
2028,1,Standard rate
2029,1,Standard rate
2030,1,Standard rate
2031,1,Standard rate
2032,1,Standard rate
2033,1,Standard rate
2034,1,Standard rate
2035,1,Standard rate
2036,1,Standard rate
2037,1,Standard rate
2038,1,Standard rate
2039,1,Standard rate
2040,1,Standard rate
2041,1,Standard rate
2042,1,Standard rate
2043,1,Standard rate
2044,1,Standard rate
2045,1,Standard rate
2046,1,Standard rate
2047,1,Standard rate
2048,1,Standard rate
2049,1,Standard rate
2050,1,Standard rate
2051,1,Standard rate
2052,1,Standard rate
2053,1,Standard rate
2054,1,Standard rate
2055,1,Standard rate
2056,1,Standard rate
2057,1,Standard rate
2058,1,Standard rate
2059,1,Standard rate
2060,1,Standard rate
2061,1,Standard rate
2062,1,Standard rate
2063,1,Standard rate
2064,1,Standard rate
2065,1,Standard rate
2066,1,Standard rate
2067,1,Standard rate
2068,1,Standard rate
2069,1,Standard rate
2070,1,Standard rate
2071,1,Standard rate
2072,1,Standard rate
2073,1,Standard rate
2074,1,Standard rate
2075,1,Standard rate
2076,1,Standard rate
2077,1,Standard rate
2078,1,Standard rate
2079,1,Standard rate
2080,1,Standard rate
2081,1,Standard rate
2082,1,Standard rate
2083,1,Standard rate
2084,1,Standard rate
2085,1,Standard rate
2086,1,Standard rate
2087,1,Standard rate
2088,1,Standard rate
2089,1,Standard rate
2090,1,Standard rate
2091,1,Standard rate
2092,1,Standard rate
2093,1,Standard rate
2094,1,Standard rate
2095,1,Standard rate
2096,1,Standard rate
2097,1,Standard rate
2098,1,Standard rate
2099,1,Standard rate
2100,1,Standard rate
2101,1,Standard rate
2102,1,Standard rate
2103,1,Standard rate
2104,1,Standard rate
2105,1,Standard rate
2106,1,Standard rate
2107,2,JFK
2108,1,Standard rate
2109,5,Negotiated fare
2110,1,Standard rate
2111,1,Standard rate
2112,1,Standard rate
2113,1,Standard rate
2114,1,Standard rate
2115,1,Standard rate
2116,1,Standard rate
2117,1,Standard rate
2118,1,Standard rate
2119,1,Standard rate
2120,1,Standard rate
2121,1,Standard rate
2122,1,Standard rate
2123,1,Standard rate
2124,1,Standard rate
2125,1,Standard rate
2126,1,Standard rate
2127,1,Standard rate
2128,1,Standard rate
2129,1,Standard rate
2130,1,Standard rate
2131,1,Standard rate
2132,1,Standard rate
2133,1,Standard rate
2134,1,Standard rate
2135,1,Standard rate
2136,1,Standard rate
2137,1,Standard rate
2138,1,Standard rate
2139,1,Standard rate
2140,1,Standard rate
2141,1,Standard rate
2142,1,Standard rate
2143,1,Standard rate
2144,1,Standard rate
2145,1,Standard rate
2146,1,Standard rate
2147,1,Standard rate
2148,1,Standard rate
2149,1,Standard rate
2150,1,Standard rate
2151,1,Standard rate
2152,1,Standard rate
2153,1,Standard rate
2154,1,Standard rate
2155,1,Standard rate
2156,1,Standard rate
2157,1,Standard rate
2158,1,Standard rate
2159,1,Standard rate
2160,1,Standard rate
2161,1,Standard rate
2162,1,Standard rate
2163,1,Standard rate
2164,1,Standard rate
2165,1,Standard rate
2166,1,Standard rate
2167,1,Standard rate
2168,1,Standard rate
2169,1,Standard rate
2170,1,Standard rate
2171,1,Standard rate
2172,1,Standard rate
2173,1,Standard rate
2174,3,Newark
2175,1,Standard rate
2176,1,Standard rate
2177,1,Standard rate
2178,1,Standard rate
2179,1,Standard rate
2180,1,Standard rate
2181,1,Standard rate
2182,1,Standard rate
2183,1,Standard rate
2184,1,Standard rate
2185,1,Standard rate
2186,1,Standard rate
2187,1,Standard rate
2188,1,Standard rate
2189,1,Standard rate
2190,1,Standard rate
2191,1,Standard rate
2192,1,Standard rate
2193,1,Standard rate
2194,1,Standard rate
2195,1,Standard rate
2196,1,Standard rate
2197,1,Standard rate
2198,1,Standard rate
2199,1,Standard rate
2200,1,Standard rate
2201,1,Standard rate
2202,1,Standard rate
2203,1,Standard rate
2204,1,Standard rate
2205,1,Standard rate
2206,1,Standard rate
2207,1,Standard rate
2208,1,Standard rate
2209,1,Standard rate
2210,1,Standard rate
2211,1,Standard rate
